,bleu,hypo,ref
470,1.1036907978621795e-78,"['The', 'image', 'captures', 'a', 'thrilling', 'moment', 'in', 'a', 'boxing', 'match', 'with', 'two', 'men', 'in', 'the', 'center', 'of', 'the', 'action', 'One', 'of', 'the', 'men', 'is', 'in', 'a', 'defensive', 'stance', 'while', 'the', 'other', 'is', 'attempting', 'to', 'deliver', 'a', 'powerful', 'kick', 'The', 'boxer', 'on', 'the', 'left', 'is', 'wearing', 'a', 'white', 'pair', 'of', 'shorts', 'and', 'the', 'one', 'on', 'the', 'right', 'is', 'wearing', 'a', 'black', 'pair', 'The', 'scene', 'is', 'filled', 'with', 'excitement', 'as', 'the', 'crowd', 'watches', 'the', 'intense', 'match', 'unfold', 'There', 'are', 'numerous', 'spectators', 'surrounding', 'the', 'ring', 'with', 'some', 'standing', 'closer', 'to', 'the', 'action', 'and', 'others', 'further', 'away', 'The', 'atmosphere', 'is', 'electric', 'as', 'the', 'audience', 'eagerly', 'anticipates', 'the', 'outcome', 'of', 'this', 'intense', 'fight', 's']","[['Photo', 'Two', 'male', 'mixed', 'martial', 'arts', 'fighters', 'in', 'combat', 'The', 'muscular', 'standing', 'fighter', 'with', 'short', 'cropped', 'hair', 'glistening', 'skin', 'and', 'wearing', 'black', 'shorts', 'with', 'gold', 'trim', 'throws', 'a', 'powerful', 'kick', 'with', 'his', 'left', 'leg', 'his', 'muscles', 'taut', 'His', 'opponent', 'kneeling', 'on', 'one', 'knee', 'has', 'a', 'surprised', 'expression', 'wearing', 'white', 'shorts', 'with', 'green', 'lettering', 'The', 'octagonal', 'cage', 'with', 'a', 'blurred', 'crowd', 'in', 'the', 'background', 'implies', 'this', 'is', 'a', 'professional', 'fight']]"
471,3.580163586866865e-155,"['The', 'image', 'displays', 'a', 'graph', 'showing', 'the', 'average', 'global', 'temperature', 'from', '2001', 'to', '2010', 'The', 'chart', 'is', 'based', 'on', 'the', 'HadCRUT4', 'global', 'temperature', 'dataset', 'The', 'graph', 'shows', 'a', 'steady', 'increase', 'in', 'global', 'temperature', 'over', 'the', 'decade', 'indicating', 'a', 'rise', 'in', 'global', 'temperatures', 'during', 'that', 'time', 'period', 's']","[['Screenshot', 'A', 'simple', 'line', 'chart', 'titled', 'Average', 'Global', 'Temperature', '2010', '2019', 'plots', 'a', 'nearly', 'flat', 'line', 'marked', 'at', 'several', 'points', 'with', 'red', 'dots', 'representing', 'temperatures', 'over', 'the', 'years', 'There', 's', 'slight', 'fluctuation', 'but', 'no', 'clear', 'trend', 'Below', 'the', 'chart', 'is', 'text', 'and', 'a', 'hyperlink', 'for', 'an', 'interactive', 'version', 'of', 'the', 'chart', 'presented', 'on', 'a', 'webpage', 'with', 'an', 'interface', 'similar', 'to', 'a', 'messaging', 'app']]"
472,1.4032045067448892e-78,"['The', 'image', 'features', 'a', 'computer', 'monitor', 'and', 'a', 'tablet', 'placed', 'next', 'to', 'each', 'other', 'both', 'displaying', 'the', 'same', 'content', 'The', 'tablet', 'is', 'positioned', 'slightly', 'to', 'the', 'left', 'of', 'the', 'monitor', 'and', 'both', 'devices', 'are', 'placed', 'on', 'a', 'desk', 'In', 'addition', 'to', 'the', 'computer', 'and', 'tablet', 'there', 'are', 'two', 'cell', 'phones', 'in', 'the', 'scene', 'One', 'cell', 'phone', 'is', 'located', 'on', 'the', 'left', 'side', 'of', 'the', 'image', 'while', 'the', 'other', 'is', 'on', 'the', 'right', 'side', 'A', 'person', 'can', 'be', 'seen', 'in', 'the', 'background', 'partially', 'visible', 'on', 'the', 'left', 'side', 'of', 'the', 'image', 'There', 'are', 'also', 'two', 'books', 'in', 'the', 'scene', 'one', 'placed', 'near', 'the', 'center', 'of', 'the', 'image', 'and', 'the', 'other', 'on', 'the', 'right', 'side', 'A', 'clock', 'is', 'visible', 'on', 'the', 'right', 'side', 'of', 'the', 'image', 'and', 'a', 'keyboard', 'can', 'be', 'seen', 'on', 'the', 'left', 'side', 'of', 'the', 'desk', 's']","[['Digital', 'Render', 'A', 'marketing', 'image', 'showing', 'the', 'responsive', 'design', 'of', 'a', 'digital', 'platform', 'across', 'multiple', 'devices', 'In', 'the', 'center', 'stands', 'a', 'large', 'desktop', 'display', 'showing', 'an', 'image', 'library', 'Flanking', 'this', 'are', 'a', 'laptop', 'on', 'the', 'right', 'displaying', 'a', 'user', 'profile', 'page', 'a', 'tablet', 'on', 'the', 'left', 'with', 'a', 'content', 'creation', 'tool', 'and', 'in', 'the', 'front', 'a', 'smartphone', 'and', 'smartwatch', 'showcasing', 'notifications', 'and', 'app', 'icons', 'The', 'devices', 'have', 'a', 'sleek', 'modern', 'design', 'and', 'are', 'set', 'against', 'a', 'white', 'background']]"
473,5.817783808243171e-155,"['The', 'image', 'features', 'a', 'pair', 'of', 'earrings', 'hanging', 'from', 'a', 'black', 'fabric', 'possibly', 'a', 'mannequin', 's', 'ear', 'The', 'earrings', 'are', 'silver', 'and', 'have', 'a', 'tree', 'design', 'making', 'them', 'a', 'unique', 'and', 'eye', 'catching', 'accessory', 'The', 'earrings', 'are', 'positioned', 'in', 'the', 'center', 'of', 'the', 'image', 'with', 'the', 'black', 'fabric', 'surrounding', 'them', 'The', 'overall', 'scene', 'gives', 'the', 'impression', 'of', 'a', 'close', 'up', 'view', 'of', 'the', 'earrings', 'emphasizing', 'their', 'intricate', 'details', 'and', 'design', 's']","[['Digital', 'Art', 'A', 'close', 'up', 'stylized', 'black', 'and', 'white', 'digital', 'illustration', 'of', 'a', 'human', 'ear', 'attached', 'to', 'a', 'featureless', 'black', 'figure', 'to', 'simulate', 'a', 'side', 'profile', 'A', 'single', 'distinct', 'earring', 'with', 'a', 'tree', 'of', 'life', 'design', 'is', 'suspended', 'from', 'the', 'ear', 'The', 'image', 'highlights', 'the', 'earring', 's', 'intricate', 'pattern', 'set', 'against', 'the', 'contrasting', 'black', 'silhouette', 'for', 'emphasis']]"
474,2.5398677289244977e-78,"['The', 'image', 'features', 'a', 'man', 'wearing', 'a', 'blue', 'and', 'white', 'hat', 'which', 'is', 'covering', 'his', 'face', 'The', 'hat', 'appears', 'to', 'be', 'a', 'ski', 'mask', 'and', 'the', 'man', 'is', 'standing', 'in', 'front', 'of', 'a', 'white', 'background', 'The', 'hat', 'is', 'positioned', 'in', 'such', 'a', 'way', 'that', 'it', 'covers', 'most', 'of', 'his', 'face', 'giving', 'the', 'impression', 'that', 'he', 'is', 'wearing', 'a', 'mask', 's']","[['Photograph', 'of', 'a', 'person', 'wearing', 'a', 'white', 'construction', 'helmet', 'and', 'a', 'blue', 'balaclava', 'that', 'covers', 'the', 'face', 'leaving', 'only', 'the', 'eyes', 'visible', 'The', 'person', 'appears', 'to', 'be', 'wearing', 'a', 'black', 'jacket', 'and', 'is', 'isolated', 'against', 'a', 'white', 'background', 'emphasizing', 'their', 'head', 'and', 'upper', 'shoulders']]"
475,1.597364669173538e-78,"['The', 'image', 'features', 'a', 'beautiful', 'beach', 'view', 'with', 'a', 'dining', 'table', 'and', 'chairs', 'set', 'up', 'on', 'a', 'patio', 'The', 'table', 'is', 'surrounded', 'by', 'four', 'chairs', 'with', 'two', 'chairs', 'on', 'each', 'side', 'The', 'chairs', 'are', 'arranged', 'in', 'a', 'way', 'that', 'they', 'face', 'the', 'ocean', 'providing', 'a', 'perfect', 'view', 'of', 'the', 'water', 'In', 'addition', 'to', 'the', 'dining', 'area', 'there', 'is', 'a', 'potted', 'plant', 'nearby', 'adding', 'a', 'touch', 'of', 'greenery', 'to', 'the', 'scene', 'A', 'bowl', 'can', 'be', 'seen', 'on', 'the', 'table', 'possibly', 'containing', 'some', 'snacks', 'or', 'condiments', 'for', 'the', 'guests', 'to', 'enjoy', 'while', 'they', 'enjoy', 'the', 'view', 's']","[['Photograph', 'of', 'an', 'outdoor', 'patio', 'setting', 'with', 'a', 'tranquil', 'ocean', 'view', 'in', 'the', 'background', 'In', 'the', 'foreground', 'there', 'is', 'a', 'glass', 'top', 'patio', 'table', 'and', 'four', 'outdoor', 'chairs', 'with', 'beige', 'striped', 'cushions', 'Green', 'plants', 'frame', 'the', 'scene', 'on', 'the', 'left', 'hand', 'side', 'providing', 'a', 'contrast', 'to', 'the', 'calm', 'blue', 'sea']]"
476,5.0309949746205e-155,"['The', 'image', 'features', 'a', 'group', 'of', 'people', 'sitting', 'around', 'a', 'wooden', 'dining', 'table', 'working', 'together', 'on', 'various', 'business', 'related', 'tasks', 'There', 'are', 'four', 'people', 'in', 'the', 'scene', 'with', 'one', 'person', 'on', 'the', 'left', 'side', 'another', 'on', 'the', 'right', 'side', 'and', 'two', 'more', 'people', 'sitting', 'closer', 'to', 'the', 'center', 'of', 'the', 'table', 'The', 'table', 'is', 'filled', 'with', 'numerous', 'papers', 'books', 'and', 'a', 'laptop', 'indicating', 'that', 'they', 'are', 'engaged', 'in', 'a', 'collaborative', 'effort', 'There', 'are', 'also', 'several', 'cups', 'placed', 'around', 'the', 'table', 'suggesting', 'that', 'they', 'might', 'be', 'enjoying', 'a', 'beverage', 'while', 'working', 'In', 'addition', 'to', 'the', 'people', 'and', 'the', 'table', 'there', 'are', 'a', 'few', 'other', 'items', 'in', 'the', 'scene', 'such', 'as', 'a', 'cell', 'phone', 'a', 'mouse', 'and', 'a', 'pair', 'of', 'scissors', 'These', 'items', 'further', 'emphasize', 'the', 'professional', 'nature', 'of', 'the', 'gathering', 's']","[['A', 'top', 'down', 'photograph', 'capturing', 'a', 'business', 'team', 'working', 'around', 'a', 'beige', 'table', 'The', 'image', 'shows', 'four', 'individuals', 'two', 'men', 'and', 'two', 'women', 'in', 'professional', 'attire', 'They', 'are', 'surrounded', 'by', 'various', 'documents', 'colorful', 'charts', 'a', 'laptop', 'a', 'white', 'mouse', 'a', 'yellow', 'mug', 'a', 'cup', 'of', 'coffee', 'and', 'smartphones', 'engaged', 'in', 'what', 'appears', 'to', 'be', 'a', 'collaborative', 'meeting', 'with', 'hand', 'gestures', 'indicating', 'discussion']]"
477,1.2980183597582207e-78,"['The', 'image', 'features', 'a', 'young', 'girl', 'holding', 'a', 'lantern', 'possibly', 'a', 'flashlight', 'in', 'her', 'hand', 'She', 'appears', 'to', 'be', 'looking', 'up', 'at', 'the', 'sky', 'possibly', 'searching', 'for', 'something', 'or', 'observing', 'the', 'surroundings', 'The', 'girl', 'is', 'wearing', 'a', 'white', 'shirt', 'and', 'her', 'eyes', 'are', 'wide', 'open', 'giving', 'her', 'a', 'curious', 'expression', 'In', 'the', 'background', 'there', 'is', 'a', 'fish', 'visible', 'adding', 'a', 'playful', 'element', 'to', 'the', 'scene', 'The', 'overall', 'atmosphere', 'of', 'the', 'image', 'suggests', 'a', 'sense', 'of', 'wonder', 'and', 'curiosity', 'as', 'the', 'girl', 'explores', 'her', 'environment', 'with', 'her', 'lantern', 's']","[['Digital', 'artwork', 'styled', 'as', 'a', 'game', 'app', 'icon', 'featuring', 'an', 'animated', 'illustration', 'of', 'a', 'young', 'girl', 'with', 'curly', 'brown', 'hair', 'and', 'big', 'blue', 'eyes', 'looking', 'afraid', 'as', 'she', 'holds', 'a', 'lit', 'lantern', 'The', 'background', 'depicts', 'a', 'murky', 'bluish', 'scene', 'hinting', 'at', 'a', 'nighttime', 'adventure', 'In', 'the', 'corner', 'there', 's', 'a', 'small', 'green', 'fish', 'character', 'suggesting', 'a', 'sidekick', 'or', 'guide', 'in', 'the', 'game', 's', 'narrative']]"
478,4.555098321384417e-155,"['The', 'image', 'features', 'a', 'blue', 'background', 'with', 'a', 'series', 'of', 'medical', 'icons', 'arranged', 'in', 'a', 'grid', 'pattern', 'These', 'icons', 'represent', 'various', 'medical', 'concepts', 'and', 'symbols', 'such', 'as', 'a', 'stethoscope', 'a', 'syringe', 'a', 'heart', 'a', 'cross', 'and', 'a', 'pills', 'The', 'icons', 'are', 'placed', 'in', 'a', 'visually', 'appealing', 'manner', 'creating', 'a', 'cohesive', 'and', 'organized', 'display', 'The', 'blue', 'color', 'of', 'the', 'background', 'adds', 'a', 'sense', 'of', 'calmness', 'and', 'professionalism', 'to', 'the', 'scene', 's']","[['Digital', 'artwork', 'depicting', 'a', 'collection', 'of', 'white', 'healthcare', 'related', 'icons', 'on', 'a', 'network', 'of', 'hexagons', 'with', 'a', 'bright', 'blue', 'background', 'Icons', 'include', 'a', 'heart', 'medical', 'cross', 'doctor', 'eye', 'DNA', 'medicines', 'and', 'more', 'Represents', 'modern', 'healthcare', 'technology', 'or', 'telemedicine']]"
479,4.996390024677142e-155,"['The', 'image', 'features', 'a', 'woman', 'standing', 'in', 'a', 'room', 'wearing', 'a', 'colorful', 'floral', 'dress', 'She', 'is', 'posing', 'for', 'the', 'camera', 'showcasing', 'her', 'outfit', 'The', 'dress', 'is', 'long', 'and', 'has', 'a', 'flowing', 'design', 'adding', 'a', 'touch', 'of', 'elegance', 'to', 'the', 'scene', 'The', 'woman', 's', 'posture', 'and', 'the', 'way', 'she', 'is', 'dressed', 'suggest', 'that', 'she', 'is', 'attending', 'a', 'special', 'event', 'or', 'simply', 'enjoying', 'a', 'stylish', 'day', 'out', 's']","[['Photograph', 'of', 'a', 'woman', 'posing', 'in', 'a', 'brightly', 'colored', 'floral', 'print', 'midi', 'dress', 'with', 'puff', 'sleeves', 'and', 'a', 'tie', 'waist', 'She', 'stands', 'against', 'a', 'white', 'background', 'exuding', 'confidence', 'Her', 'dress', 'has', 'a', 'rich', 'palette', 'of', 'red', 'green', 'blue', 'and', 'yellow', 'on', 'a', 'cream', 'base', 'she', 'pairs', 'it', 'with', 'cream', 'colored', 'high', 'heeled', 'sandals']]"
480,1.3661746186555576e-78,"['The', 'image', 'features', 'a', 'vase', 'filled', 'with', 'a', 'bouquet', 'of', 'red', 'strawberries', 'which', 'are', 'placed', 'on', 'a', 'table', 'The', 'strawberries', 'are', 'arranged', 'in', 'a', 'visually', 'appealing', 'manner', 'creating', 'a', 'colorful', 'and', 'fresh', 'display', 'The', 'vase', 'is', 'positioned', 'in', 'the', 'center', 'of', 'the', 'scene', 'drawing', 'attention', 'to', 'the', 'strawberries', 'The', 'table', 'appears', 'to', 'be', 'white', 'providing', 'a', 'clean', 'and', 'elegant', 'backdrop', 'for', 'the', 'vase', 'and', 'the', 'strawberries', 's']","[['Photograph', 'featuring', 'a', 'creative', 'display', 'of', 'strawberries', 'crafted', 'to', 'resemble', 'a', 'bouquet', 'of', 'roses', 'in', 'full', 'bloom', 'inserted', 'onto', 'sticks', 'arranged', 'like', 'flower', 'stems', 'in', 'a', 'clear', 'glass', 'vase', 'against', 'a', 'soft', 'focused', 'white', 'background']]"
481,1.9340690855485718e-78,"['The', 'image', 'features', 'a', 'white', 'sheet', 'of', 'paper', 'with', 'a', 'green', 'frog', 'drawn', 'on', 'it', 'The', 'frog', 'is', 'sitting', 'on', 'a', 'piece', 'of', 'paper', 'and', 'it', 'appears', 'to', 'be', 'smiling', 'The', 'paper', 'is', 'placed', 'on', 'a', 'table', 'and', 'there', 'are', 'three', 'pencils', 'nearby', 'one', 'on', 'the', 'left', 'side', 'one', 'on', 'the', 'right', 'side', 'and', 'one', 'at', 'the', 'top', 'of', 'the', 'paper', 'The', 'pencils', 'are', 'likely', 'used', 'for', 'drawing', 'the', 'frog', 'and', 'other', 'elements', 'on', 'the', 'paper', 's']","[['Simple', 'unfinished', 'pencil', 'drawing', 'of', 'a', 'smiling', 'cartoon', 'frog', 'on', 'white', 'paper', 'The', 'frog', 'is', 'drawn', 'from', 'a', 'front', 'perspective', 'with', 'oversized', 'circular', 'eyes', 'a', 'wide', 'grin', 'and', 'sitting', 'on', 'a', 'lily', 'pad', 'Green', 'colored', 'pencils', 'lie', 'beside', 'the', 'drawing', 'indicating', 'potential', 'coloring', 'yet', 'to', 'be', 'done']]"
482,4.488303931104343e-155,"['The', 'image', 'features', 'a', 'white', 'countertop', 'with', 'a', 'bag', 'of', 'yellow', 'and', 'purple', 'spring', 'themed', 'candies', 'placed', 'on', 'it', 'The', 'bag', 'is', 'filled', 'with', 'various', 'shapes', 'and', 'sizes', 'of', 'these', 'colorful', 'candies', 'creating', 'an', 'eye', 'catching', 'display', 'The', 'candies', 'are', 'arranged', 'in', 'a', 'way', 'that', 'they', 'are', 'easily', 'visible', 'and', 'accessible', 'making', 'them', 'an', 'attractive', 'treat', 'for', 'anyone', 'passing', 'by', 's']","[['Photograph', 'of', 'a', 'clear', 'plastic', 'bag', 'on', 'a', 'white', 'wood', 'textured', 'surface', 'with', 'Bite', 'Me', 'written', 'at', 'the', 'top', 'containing', 'decorative', 'soap', 'shapes', 'resembling', 'purple', 'and', 'yellow', 'flowers', 'with', 'a', 'label', 'stating', 'Spring', 'Mix', 'Two', 'actual', 'soap', 'flowers', 'rest', 'outside', 'the', 'bag', 'suggesting', 'the', 'bag', 's', 'contents']]"
483,0.08863541543965381,"['The', 'image', 'features', 'a', 'woman', 'sitting', 'on', 'a', 'wooden', 'chair', 'in', 'a', 'room', 'with', 'a', 'bookshelf', 'nearby', 'She', 'is', 'wearing', 'a', 'striped', 'suit', 'and', 'appears', 'to', 'be', 'relaxed', 'and', 'comfortable', 'in', 'the', 'setting', 'The', 'room', 'also', 'contains', 'a', 'dining', 'table', 'with', 'a', 'cup', 'and', 'a', 'bowl', 'placed', 'on', 'it', 'There', 'are', 'several', 'books', 'scattered', 'around', 'the', 'room', 'some', 'on', 'the', 'bookshelf', 'and', 'others', 'on', 'the', 'floor', 'A', 'vase', 'can', 'be', 'seen', 'on', 'the', 'dining', 'table', 'adding', 'a', 'decorative', 'touch', 'to', 'the', 'space', 'Additionally', 'there', 'is', 'a', 'guitar', 'in', 'the', 'room', 'indicating', 'that', 'the', 'woman', 'might', 'have', 'an', 'interest', 'in', 'music', 's']","[['Photograph', 'of', 'a', 'young', 'woman', 'in', 'a', 'contemplative', 'pose', 'sitting', 'on', 'a', 'wooden', 'armchair', 'wearing', 'a', 'striped', 'two', 'piece', 'pajama', 'set', 'white', 'with', 'thin', 'black', 'stripes', 'She', 'is', 'in', 'a', 'room', 'with', 'a', 'muted', 'cream', 'wall', 'flanked', 'by', 'a', 'shelf', 'with', 'books', 'and', 'decor', 'and', 'a', 'framed', 'artwork', 'and', 'a', 'guitar', 'leaning', 'against', 'the', 'wall']]"
484,0.03251524478026611,"['The', 'image', 'features', 'a', 'patio', 'area', 'with', 'a', 'large', 'outdoor', 'bar', 'and', 'grill', 'The', 'bar', 'is', 'equipped', 'with', 'a', 'television', 'mounted', 'on', 'the', 'wall', 'providing', 'entertainment', 'for', 'guests', 'The', 'bar', 'is', 'surrounded', 'by', 'several', 'chairs', 'some', 'of', 'which', 'are', 'arranged', 'around', 'the', 'bar', 'while', 'others', 'are', 'placed', 'in', 'various', 'locations', 'throughout', 'the', 'patio', 'In', 'addition', 'to', 'the', 'chairs', 'there', 'are', 'two', 'potted', 'plants', 'in', 'the', 'scene', 'one', 'located', 'near', 'the', 'left', 'side', 'of', 'the', 'patio', 'and', 'the', 'other', 'on', 'the', 'right', 'side', 'The', 'outdoor', 'bar', 'and', 'grill', 'setup', 'creates', 'a', 'comfortable', 'and', 'inviting', 'atmosphere', 'for', 'socializing', 'and', 'enjoying', 'the', 'outdoor', 'space', 's']","[['Photograph', 'of', 'a', 'stone', 'and', 'brick', 'building', 's', 'outdoor', 'seating', 'area', 'covered', 'by', 'a', 'red', 'and', 'white', 'striped', 'awning', 'the', 'seating', 'consists', 'of', 'dark', 'wrought', 'iron', 'tables', 'and', 'chairs', 'aligned', 'neatly', 'in', 'front', 'of', 'a', 'flat', 'screen', 'TV', 'mounted', 'on', 'the', 'wall']]"
485,1.465039469593095e-78,"['The', 'image', 'features', 'a', 'delicious', 'barbecue', 'rib', 'dinner', 'served', 'on', 'a', 'wooden', 'cutting', 'board', 'There', 'are', 'several', 'ribs', 'on', 'the', 'cutting', 'board', 'with', 'some', 'of', 'them', 'being', 'cut', 'into', 'smaller', 'pieces', 'A', 'knife', 'is', 'placed', 'next', 'to', 'the', 'ribs', 'ready', 'for', 'use', 'The', 'ribs', 'are', 'covered', 'in', 'a', 'sauce', 'making', 'them', 'even', 'more', 'appetizing', 'The', 'scene', 'is', 'set', 'on', 'a', 'dining', 'table', 'creating', 'an', 'inviting', 'atmosphere', 'for', 'a', 'meal', 's']","[['Close', 'up', 'photograph', 'of', 'a', 'portion', 'of', 'barbecued', 'pork', 'ribs', 'on', 'a', 'wooden', 'board', 'glazed', 'with', 'a', 'glossy', 'reddish', 'brown', 'sauce', 'showcasing', 'a', 'succulent', 'and', 'slightly', 'charred', 'texture', 'a', 'second', 'cut', 'portion', 'with', 'exposed', 'bone', 'in', 'the', 'background', 'indicates', 'the', 'ribs', 'tenderness']]"
486,1.340544707457712e-78,"['The', 'image', 'features', 'a', 'large', 'building', 'with', 'a', 'gold', 'coin', 'symbol', 'on', 'a', 'red', 'background', 'likely', 'representing', 'a', 'no', 'entrance', 'sign', 'The', 'building', 'is', 'situated', 'in', 'front', 'of', 'a', 'flag', 'which', 'is', 'flying', 'in', 'the', 'background', 'The', 'scene', 'also', 'includes', 'a', 'clock', 'on', 'the', 'side', 'of', 'the', 'building', 'adding', 'to', 'the', 'overall', 'architectural', 'details', 'There', 'are', 'several', 'people', 'in', 'the', 'scene', 'with', 'one', 'person', 'standing', 'close', 'to', 'the', 'left', 'side', 'of', 'the', 'building', 'another', 'person', 'near', 'the', 'center', 'and', 'a', 'third', 'person', 'on', 'the', 'right', 'side', 'Additionally', 'there', 'is', 'a', 'car', 'parked', 'in', 'the', 'background', 'slightly', 'to', 'the', 'right', 'of', 'the', 'center', 'of', 'the', 'image', 's']","[['This', 'digital', 'image', 'depicts', 'a', 'classical', 'white', 'building', 'with', 'a', 'gabled', 'front', 'porch', 'supported', 'by', 'pillars', 'resembling', 'a', 'government', 'structure', 'with', 'a', 'Swedish', 'flag', 'on', 'the', 'left', 'In', 'the', 'dark', 'sky', 'behind', 'a', 'large', 'gold', 'coin', 'featuring', 'a', 'no', 'entry', 'sign', 'is', 'superimposed', 'suggesting', 'a', 'ban', 'or', 'restriction', 'related', 'to', 'cryptocurrency']]"
487,1.2676114249651737e-231,"['The', 'image', 'features', 'two', 'different', 'styles', 'of', 'light', 'fixtures', 'each', 'with', 'a', 'unique', 'design', 'The', 'first', 'light', 'fixture', 'is', 'a', 'modern', 'minimalist', 'design', 'with', 'a', 'black', 'frame', 'and', 'a', 'white', 'light', 'source', 'The', 'second', 'light', 'fixture', 'is', 'a', 'more', 'traditional', 'design', 'featuring', 'a', 'white', 'frame', 'and', 'a', 'black', 'light', 'source', 'Both', 'fixtures', 'are', 'mounted', 'on', 'the', 'wall', 'providing', 'illumination', 'to', 'the', 'surrounding', 'area', 's']","[['Two', 'wall', 'sconces', 'are', 'shown', 'side', 'by', 'side', 'against', 'a', 'gray', 'background', 'Both', 'have', 'a', 'vertical', 'rectangular', 'shape', 'with', 'frosted', 'glass', 'panels', 'and', 'black', 'metal', 'frames', 'cutting', 'horizontally', 'across', 'The', 'left', 'sconce', 'emits', 'a', 'warm', 'yellow', 'light', 'while', 'the', 'right', 'sconce', 'is', 'not', 'illuminated', 'displaying', 'the', 'contrast', 'in', 'appearance', 'when', 'switched', 'on', 'or', 'off']]"
488,5.698804036095201e-155,"['The', 'image', 'features', 'a', 'brown', 'leather', 'suitcase', 'with', 'a', 'zippered', 'pocket', 'on', 'the', 'front', 'The', 'pocket', 'is', 'open', 'revealing', 'a', 'black', 'interior', 'The', 'suitcase', 'is', 'placed', 'on', 'a', 'white', 'background', 'making', 'the', 'leather', 'and', 'black', 'colors', 'stand', 'out', 'The', 'zippered', 'pocket', 'is', 'a', 'practical', 'feature', 'that', 'allows', 'for', 'easy', 'access', 'to', 'the', 'contents', 'of', 'the', 'suitcase', 's']","[['A', 'photograph', 'of', 'an', 'open', 'brown', 'leather', 'duffle', 'bag', 'viewed', 'from', 'the', 'top', 'revealing', 'a', 'spacious', 'black', 'fabric', 'interior', 'The', 'bag', 'features', 'light', 'brown', 'stitching', 'and', 'straps', 'and', 'is', 'unzipped', 'allowing', 'a', 'view', 'into', 'its', 'empty', 'compartment', 'with', 'a', 'contrasting', 'black', 'lining']]"
489,2.3038886663974956e-78,"['The', 'image', 'features', 'a', 'small', 'bird', 'perched', 'on', 'a', 'tree', 'branch', 'possibly', 'a', 'garden', 'bird', 'The', 'bird', 'is', 'sitting', 'on', 'the', 'branch', 'looking', 'alert', 'and', 'ready', 'to', 'take', 'flight', 'The', 'branch', 'is', 'located', 'in', 'the', 'center', 'of', 'the', 'image', 'and', 'the', 'bird', 'is', 'positioned', 'towards', 'the', 'right', 'side', 'of', 'the', 'branch', 'The', 'scene', 'is', 'captured', 'in', 'a', 'close', 'up', 'view', 'allowing', 'the', 'viewer', 'to', 'appreciate', 'the', 'bird', 's', 'details', 'and', 'the', 'branch', 's', 'texture', 's']","[['An', 'image', 'of', 'a', 'calendar', 'titled', 'Garden', 'Birds', '2024', 'Calendar', 'features', 'a', 'close', 'up', 'photograph', 'of', 'a', 'small', 'bird', 'possibly', 'a', 'Long', 'tailed', 'Tit', 'perched', 'on', 'a', 'twig', 'with', 'yellow', 'lichen', 'The', 'bird', 'has', 'a', 'fluffy', 'white', 'body', 'a', 'grayish', 'black', 'tail', 'wings', 'with', 'white', 'and', 'black', 'markings', 'and', 'a', 'small', 'black', 'beak', 'set', 'against', 'a', 'muted', 'yellow', 'background']]"
490,5.610854765640525e-155,"['The', 'image', 'features', 'a', 'colorful', 'card', 'with', 'a', 'beach', 'theme', 'showcasing', 'a', 'variety', 'of', 'elements', 'such', 'as', 'a', 'soccer', 'ball', 'a', 'boat', 'and', 'a', 'sandy', 'beach', 'The', 'card', 'is', 'decorated', 'with', 'a', 'combination', 'of', 'different', 'colors', 'and', 'patterns', 'creating', 'a', 'visually', 'appealing', 'design', 'In', 'addition', 'to', 'the', 'main', 'elements', 'there', 'are', 'several', 'bottles', 'scattered', 'throughout', 'the', 'card', 'adding', 'to', 'the', 'beachy', 'atmosphere', 'The', 'card', 'is', 'likely', 'meant', 'to', 'be', 'a', 'greeting', 'card', 'or', 'a', 'decorative', 'piece', 'as', 'it', 'is', 'designed', 'to', 'evoke', 'a', 'sense', 'of', 'relaxation', 'and', 'enjoyment', 'associated', 'with', 'a', 'beach', 'vacation', 's']","[['A', 'handcrafted', 'greeting', 'card', 'with', 'layered', 'bands', 'of', 'different', 'patterned', 'papers', 'themed', 'for', 'summer', 'The', 'top', 'strip', 'with', 'a', 'palm', 'tree', 'depicts', 'a', 'beach', 'scene', 'followed', 'by', 'a', 'blue', 'chevron', 'pattern', 'and', 'a', 'black', 'band', 'with', 'the', 'word', 'hello', 'in', 'lowercase', 'white', 'script', 'Below', 'patterns', 'include', 'stripes', 'polka', 'dots', 'lifebuoys', 'and', 'anchors', 'in', 'a', 'palette', 'of', 'red', 'white', 'blue', 'yellow', 'and', 'orange', 'A', 'faux', '3D', 'cutout', 'of', 'a', 'tan', 'seahorse', 'adds', 'tactile', 'interest', 'near', 'the', 'card', 's', 'lower', 'right', 'corner']]"
